 Appointment / Servicing Provider,Month,CPT Code,None,Billed Charge,Payer Charge,Self Charge,Payment,Payments %,Payer Payment,Patient Payment,Contractual Adjustment,Payer Withheld,Writeoff Adjustment,Refund,Patient Count,Claim Count,Units,Change in A/R,Collection %
"Nutting, Marianna ",May_2024,90471,None,84,84,0,3.4,0.04047619,3.4,0,63.32,0,0,0,2,2,2,17.28,0.79428571
"Nutting, Marianna ",May_2024,90651,None,450,450,0,0,0,0,0,0,0,0,0,1,1,1,450,0
"Nutting, Marianna ",May_2024,90715,None,65,65,0,38.3,0.58923077,38.3,0,91.7,0,0,0,1,1,1,-65,2
"Nutting, Marianna ",May_2024,92551,None,20,20,0,0,0,0,0,0,0,0,0,1,1,1,20,0
"Nutting, Marianna ",May_2024,93000,None,35,35,0,31.14,0.88971429,0,31.14,0,0,0,0,1,1,1,3.86,0.88971429
"Nutting, Marianna ",May_2024,96127,None,2353,2314,39,722.76,0.30716532,631.81,90.95,1265.13,0,0,0,177,182,181,365.11,0.84483213
"Nutting, Marianna ",May_2024,99204,None,2310,2310,0,941.5,0.40757576,789.94,151.56,1135.86,0,0,0,7,7,7,232.64,0.89929004
"Nutting, Marianna ",May_2024,99205,None,0,0,0,75,,0,75,0,0,0,0,0,0,0,-75,
"Nutting, Marianna ",May_2024,99211,None,0,0,0,20.66,,0,20.66,0,0,0,0,0,0,0,-20.66,
"Nutting, Marianna ",May_2024,99213,None,1323,1323,0,1325.69,1.00203326,603.36,722.33,1004.89,0,0,0,9,9,9,-1007.58,1.7615873
"Nutting, Marianna ",May_2024,99214,None,32250,31750,500,9901.61,0.30702667,7233.43,2668.18,14355.63,0,178,0,127,129,129,7814.76,0.75768186
"Nutting, Marianna ",May_2024,99215,None,1752,1752,0,114.39,0.0652911,0,114.39,0,0,0,0,6,6,6,1637.61,0.0652911
"Nutting, Marianna ",May_2024,99385,None,5543,5302,241,2845.07,0.5132726,2729.85,115.22,3394.9,0,134,0,23,23,23,-830.97,1.1499134
"Nutting, Marianna ",May_2024,99386,None,2176,2176,0,1132.84,0.52060662,1132.84,0,1176.02,0,0,0,8,8,8,-132.86,1.06105699
"Nutting, Marianna ",May_2024,99395,None,1442,1442,0,219.03,0.1518932,194.03,25,217.97,0,0,0,7,7,7,1005,0.30305132
"Nutting, Marianna ",May_2024,99396,None,678,678,0,0,0,0,0,0,0,0,0,3,3,3,678,0
"Nutting, Marianna ",May_2024,99406,None,210,210,0,120.83,0.57538095,120.83,0,192.3,0,0,0,7,7,7,-103.13,1.49109524
"Nutting, Marianna ",May_2024,99439,None,720,720,0,291.19,0.40443056,291.19,0,324.73,0,0,0,7,7,9,104.08,0.85544444
"Nutting, Marianna ",May_2024,99442,None,0,0,0,66.48,,66.48,0,183.52,0,0,0,0,0,0,-250,
"Nutting, Marianna ",May_2024,99453,None,0,0,0,12.99,,12.99,0,8.69,0,0,0,0,0,0,-21.68,
"Nutting, Marianna ",May_2024,99454,None,130,130,0,70.03,0.53869231,70.03,0,52.08,0,0,0,2,2,2,7.89,0.93930769
"Nutting, Marianna ",May_2024,99457,None,165,165,0,156.39,0.94781818,156.39,0,74.36,0,0,0,3,3,3,-65.75,1.39848485
"Nutting, Marianna ",May_2024,99458,None,45,45,0,32.57,0.72377778,32.57,0,12.43,0,0,0,1,1,1,0,1
"Nutting, Marianna ",May_2024,99490,None,1105,1105,0,650.27,0.58847964,640.13,10.14,443.91,0,0,0,13,13,13,10.82,0.99020814
"Nutting, Marianna ",May_2024,FORM,None,75,75,0,25,0.33333333,0,25,0,0,0,0,2,3,3,50,0.33333333
"Nutting, Marianna ",May_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,12,13,13,0,
"Nutting, Marianna ",May_2024,G2181,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",May_2024,G2211,None,240,240,0,95.73,0.398875,95.73,0,108.79,0,0,0,8,8,8,35.48,0.85216667
"Nutting, Marianna ",May_2024,G8399,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Nutting, Marianna ",May_2024,G8400,None,0,0,0,0,,0,0,0,0,0,0,10,10,10,0,
"Nutting, Marianna ",May_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,72,77,77,0,
"Nutting, Marianna ",May_2024,G8418,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Nutting, Marianna ",May_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,91,92,92,0,
"Nutting, Marianna ",May_2024,G8421,None,0,0,0,0,,0,0,0,0,0,0,15,15,15,0,
"Nutting, Marianna ",May_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,10,10,10,0,
"Nutting, Marianna ",May_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",May_2024,G8483,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",May_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,168,173,173,0,
"Nutting, Marianna ",May_2024,G8752,None,0,0,0,0,,0,0,0,0,0,0,34,34,34,0,
"Nutting, Marianna ",May_2024,G8753,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,G8754,None,0,0,0,0,,0,0,0,0,0,0,34,34,34,0,
"Nutting, Marianna ",May_2024,G8755,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,G8756,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",May_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,174,180,180,0,
"Nutting, Marianna ",May_2024,G8785,None,0,0,0,0,,0,0,0,0,0,0,10,10,10,0,
"Nutting, Marianna ",May_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,G9711,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,11,11,11,0,
"Nutting, Marianna ",May_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,36,36,36,0,
"Nutting, Marianna ",May_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,12,13,13,0,
"Nutting, Marianna ",May_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,170,176,176,0,
"Nutting, Marianna ",May_2024,G9905,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,G9990,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",May_2024,G9991,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",May_2024,INTBL,None,0.08,0.08,0,0,0,0,0,0,0,0,0,1,1,1,0.08,0
"Nutting, Marianna ",May_2024,INTOP,None,0,0,0,0.08,,0.08,0,0,0,0,0,0,0,0,-0.08,
"Nutting, Marianna ",May_2024,M1211,None,0,0,0,0,,0,0,0,0,0,0,5,6,6,0,
"Nutting, Marianna ",May_2024,M1212,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",May_2024,Nshow,None,250,200,50,150,0.6,0,150,0,0,0,0,8,8,8,100,0.6
"Nutting, Marianna ",May_2024,S0612,None,75,75,0,45,0.6,0,45,0,0,0,0,1,1,1,30,0.6
"Nutting, Marianna ",June_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,253,264,264,0,
"Nutting, Marianna ",June_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,72,75,75,0,
"Nutting, Marianna ",June_2024,3044F,None,0,0,0,0,,0,0,0,0,0,0,10,11,11,0,
"Nutting, Marianna ",June_2024,3051F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,3052F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,3074F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,3075F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,3077F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,3078F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,3079F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,69209,None,0,0,0,19.71,,19.71,0,38.29,0,0,0,0,0,0,-58,
"Nutting, Marianna ",June_2024,69210,None,392,392,0,106.76,0.27234694,52.55,54.21,167.24,0,0,0,3,3,3,118,0.69897959
"Nutting, Marianna ",June_2024,81003,None,156,144,12,33.53,0.2149359,17.29,16.24,136.08,0,1.71,0,11,13,13,-15.32,1.09820513
"Nutting, Marianna ",June_2024,81025,None,40,40,0,19.09,0.47725,8.75,10.34,58.57,0,0.19,0,2,2,2,-37.85,1.94625
"Nutting, Marianna ",June_2024,82962,None,10,10,0,5.4,0.54,5.4,0,14.6,0,0,0,1,1,1,-10,2
"Nutting, Marianna ",June_2024,87426,None,675,675,0,310.91,0.46060741,238.02,72.89,484.64,0,0,0,9,9,9,-120.55,1.17859259
"Nutting, Marianna ",June_2024,87804,None,360,360,0,270.05,0.75013889,207.59,62.46,166.61,0,0,0,9,9,18,-76.66,1.21294444
"Nutting, Marianna ",June_2024,87880,None,352,352,0,139.84,0.39727273,117.56,22.28,287.79,0,0,0,11,11,11,-75.63,1.21485795
"Nutting, Marianna ",June_2024,90460,None,84,84,0,34,0.4047619,34,0,50,0,0,0,1,1,2,0,1
"Nutting, Marianna ",June_2024,90461,None,52,52,0,34,0.65384615,34,0,18,0,0,0,1,1,2,0,1
"Nutting, Marianna ",June_2024,90471,None,126,126,0,51.63,0.4097619,34.35,17.28,133.65,0,0,0,3,3,3,-59.28,1.47047619
"Nutting, Marianna ",June_2024,90472,None,26,26,0,10.02,0.38538462,10.02,0,15.98,0,0,0,1,1,1,0,1
"Nutting, Marianna ",June_2024,90651,None,1350,1350,0,991.14,0.73417778,966.14,25,383.86,0,0,0,3,3,3,-25,1.01851852
"Nutting, Marianna ",June_2024,90662,None,0,0,0,68.54,,68.54,0,6.46,0,0,0,0,0,0,-75,
"Nutting, Marianna ",June_2024,90715,None,130,130,0,141.92,1.09169231,141.92,0,53.08,0,0,0,2,2,2,-65,1.5
"Nutting, Marianna ",June_2024,90732,None,0,0,0,130.8,,130.8,0,29.2,0,0,0,0,0,0,-160,
"Nutting, Marianna ",June_2024,92551,None,0,0,0,9.92,,9.92,0,10.08,0,0,0,0,0,0,-20,
"Nutting, Marianna ",June_2024,93000,None,105,105,0,32,0.3047619,32,0,50.09,0,0,0,3,3,3,22.91,0.78180952
"Nutting, Marianna ",June_2024,96127,None,3497,3484,13,1406.62,0.4022362,1265.09,141.53,2417.84,0,13,0,256,270,270,-340.46,1.09735774
"Nutting, Marianna ",June_2024,97750,None,616,616,0,0,0,0,0,0,0,0,0,4,4,8,616,0
"Nutting, Marianna ",June_2024,99203,None,0,0,0,53.52,,53.52,0,163.48,0,20,0,0,0,0,-237,
"Nutting, Marianna ",June_2024,99204,None,4620,4290,330,2264.78,0.49021212,1525.42,739.36,2464.35,0,239,0,15,15,14,-348.13,1.07535281
"Nutting, Marianna ",June_2024,99205,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,99213,None,2205,2205,0,1749.75,0.79353741,845.37,904.38,1263.09,0,0,0,15,15,15,-807.84,1.36636735
"Nutting, Marianna ",June_2024,99214,None,42750,42750,0,20223.54,0.47306526,15946.01,4277.53,27910.91,0,140,0,164,171,171,-5524.45,1.1292269
"Nutting, Marianna ",June_2024,99215,None,292,292,0,769.71,2.63599315,695.33,74.38,947.29,0,0,0,1,1,1,-1425,5.88013699
"Nutting, Marianna ",June_2024,99384,None,216,216,0,132.29,0.6124537,132.29,0,83.71,0,0,0,1,1,1,0,1
"Nutting, Marianna ",June_2024,99385,None,10845,10845,0,4964.25,0.4577455,4804.25,160,5317.75,0,0,0,45,45,45,563,0.94808668
"Nutting, Marianna ",June_2024,99386,None,3264,3264,0,1620.41,0.49644914,1590.41,30,2084.73,0,0,0,12,12,12,-441.14,1.13515319
"Nutting, Marianna ",June_2024,99387,None,302,302,0,125.73,0.4163245,125.73,0,176.27,0,0,0,1,1,1,0,1
"Nutting, Marianna ",June_2024,99395,None,3090,3090,0,1423.43,0.46065696,1423.43,0,1460.57,0,0,0,15,15,15,206,0.93333333
"Nutting, Marianna ",June_2024,99396,None,2260,2260,0,1037.07,0.45888053,992.07,45,1041.93,0,0,0,10,10,10,181,0.9199115
"Nutting, Marianna ",June_2024,99397,None,256,256,0,0,0,0,0,0,0,0,0,1,1,1,256,0
"Nutting, Marianna ",June_2024,99406,None,240,240,0,150.17,0.62570833,150.17,0,299.83,0,0,0,8,8,8,-210,1.875
"Nutting, Marianna ",June_2024,99439,None,480,480,0,297.12,0.619,297.12,0,286.96,0,0,0,5,5,6,-104.08,1.21683333
"Nutting, Marianna ",June_2024,99454,None,130,130,0,116.44,0.89569231,116.44,0,78.56,0,0,0,2,2,2,-65,1.5
"Nutting, Marianna ",June_2024,99457,None,275,275,0,152.68,0.5552,152.68,0,73.8,0,0,0,5,5,5,48.52,0.82356364
"Nutting, Marianna ",June_2024,99490,None,1360,1360,0,935.33,0.68774265,935.33,0,615.63,0,0,0,16,16,16,-190.96,1.14041176
"Nutting, Marianna ",June_2024,G0008,None,0,0,0,30.15,,30.15,0,11.85,0,0,0,0,0,0,-42,
"Nutting, Marianna ",June_2024,G0009,None,0,0,0,30.15,,30.15,0,24.85,0,0,0,0,0,0,-55,
"Nutting, Marianna ",June_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,20,21,21,0,
"Nutting, Marianna ",June_2024,G2181,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,G2211,None,360,360,0,196.59,0.54608333,196.59,0,248.13,0,0,0,12,12,12,-84.72,1.23533333
"Nutting, Marianna ",June_2024,G8399,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Nutting, Marianna ",June_2024,G8400,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Nutting, Marianna ",June_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,110,117,117,0,
"Nutting, Marianna ",June_2024,G8418,None,0,0,0,0,,0,0,0,0,0,0,11,12,12,0,
"Nutting, Marianna ",June_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,129,132,132,0,
"Nutting, Marianna ",June_2024,G8421,None,0,0,0,0,,0,0,0,0,0,0,21,21,21,0,
"Nutting, Marianna ",June_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,18,19,19,0,
"Nutting, Marianna ",June_2024,G8432,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",June_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,G8483,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,232,244,244,0,
"Nutting, Marianna ",June_2024,G8752,None,0,0,0,0,,0,0,0,0,0,0,37,38,38,0,
"Nutting, Marianna ",June_2024,G8753,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,G8754,None,0,0,0,0,,0,0,0,0,0,0,39,40,40,0,
"Nutting, Marianna ",June_2024,G8755,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,G8756,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,256,268,268,0,
"Nutting, Marianna ",June_2024,G8785,None,0,0,0,0,,0,0,0,0,0,0,13,13,13,0,
"Nutting, Marianna ",June_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,G9708,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,G9711,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,16,16,16,0,
"Nutting, Marianna ",June_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,50,54,54,0,
"Nutting, Marianna ",June_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,20,21,21,0,
"Nutting, Marianna ",June_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,253,264,264,0,
"Nutting, Marianna ",June_2024,G9905,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,G9991,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,INTBL,None,0,0,0,9.25,,9.25,0,0,0,0,0,0,0,0,-9.25,
"Nutting, Marianna ",June_2024,INTOP,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",June_2024,M1211,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",June_2024,M1212,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",June_2024,Nshow,None,600,450,150,240,0.4,0,240,0,0,0,0,15,15,15,360,0.4
"Nutting, Marianna ",June_2024,S0612,None,150,150,0,57.16,0.38106667,57.16,0,17.84,0,0,0,2,2,2,75,0.5
"Nutting, Marianna ",July_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,147,151,151,0,
"Nutting, Marianna ",July_2024,1123F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,1124F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",July_2024,1125F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",July_2024,1158F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",July_2024,1159F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,1160F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",July_2024,1170F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",July_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,38,40,40,0,
"Nutting, Marianna ",July_2024,3044F,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Nutting, Marianna ",July_2024,3052F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,3074F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,3077F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",July_2024,3078F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,3079F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,3080F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",July_2024,69209,None,0,0,0,13.36,,0,13.36,0,0,0,0,0,0,0,-13.36,
"Nutting, Marianna ",July_2024,69210,None,0,0,0,44.63,,44.63,0,151.37,0,0,0,0,0,0,-196,
"Nutting, Marianna ",July_2024,81003,None,60,60,0,10.88,0.18133333,10.88,0,90.86,0,0.33,0,5,5,5,-42.07,1.70116667
"Nutting, Marianna ",July_2024,81025,None,40,40,0,5.17,0.12925,5.17,0,29.66,0,0,0,2,2,2,5.17,0.87075
"Nutting, Marianna ",July_2024,87426,None,300,300,0,177.9,0.593,177.9,0,366.87,0,0,0,4,4,4,-244.77,1.8159
"Nutting, Marianna ",July_2024,87804,None,240,240,0,163.72,0.68216667,135.58,28.14,168.42,0,0,0,6,6,12,-92.14,1.38391667
"Nutting, Marianna ",July_2024,87811,None,75,75,0,0,0,0,0,50.17,0,0,0,1,1,1,24.83,0.66893333
"Nutting, Marianna ",July_2024,87880,None,160,160,0,81.64,0.51025,57.67,23.97,229.07,0,0,0,5,5,5,-150.71,1.9419375
"Nutting, Marianna ",July_2024,90460,None,42,42,0,0,0,0,0,42,0,0,0,1,1,1,0,1
"Nutting, Marianna ",July_2024,90461,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,90471,None,0,0,0,10,,10,0,32,0,0,0,0,0,0,-42,
"Nutting, Marianna ",July_2024,90619,None,305,305,0,0,0,0,0,104.62,0,0,0,1,1,1,200.38,0.34301639
"Nutting, Marianna ",July_2024,90651,None,0,0,0,293.16,,293.16,0,156.84,0,0,0,0,0,0,-450,
"Nutting, Marianna ",July_2024,90715,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,93000,None,35,35,0,29.91,0.85457143,29.91,0,55.82,0,0,0,1,1,1,-50.73,2.44942857
"Nutting, Marianna ",July_2024,96127,None,2002,1976,26,1244.88,0.62181818,1132.14,112.74,2107.34,0,0,0,150,154,154,-1350.22,1.67443556
"Nutting, Marianna ",July_2024,96372,None,42,42,0,9.4,0.22380952,9.4,0,30.2,0,0,0,1,1,1,2.4,0.94285714
"Nutting, Marianna ",July_2024,97750,None,0,0,0,90.87,,90.87,0,517.53,0,0,0,0,0,0,-608.4,
"Nutting, Marianna ",July_2024,99173,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,99203,None,0,0,0,24.92,,-0.08,25,0.08,0,0,0,0,0,0,-25,
"Nutting, Marianna ",July_2024,99204,None,2970,2970,0,1419.63,0.4779899,1281.05,138.58,1975.23,0,0,0,9,9,9,-424.86,1.14305051
"Nutting, Marianna ",July_2024,99205,None,832,832,0,601.65,0.72313702,601.65,0,721.02,0,0,0,2,2,2,-490.67,1.5897476
"Nutting, Marianna ",July_2024,99213,None,735,735,0,1048.87,1.42703401,461.05,587.82,674.87,0,0,0,5,5,5,-988.74,2.34522449
"Nutting, Marianna ",July_2024,99214,None,26000,25500,500,17142.97,0.659345,12753.72,4389.25,23184.52,0,351,0,102,104,104,-14678.49,1.56455731
"Nutting, Marianna ",July_2024,99215,None,1168,1168,0,437.05,0.37418664,412.05,25,438.95,0,0,0,4,4,4,292,0.75
"Nutting, Marianna ",July_2024,99384,None,0,0,0,-0.86,,-0.86,0,0.86,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,99385,None,4579,4579,0,4389.66,0.95865036,4389.66,0,4768.34,0,0,0,20,20,20,-4579,2
"Nutting, Marianna ",July_2024,99386,None,2448,2448,0,1780.63,0.72738154,1780.63,0,1755.37,0,0,0,9,9,9,-1088,1.44444444
"Nutting, Marianna ",July_2024,99387,None,0,0,0,200,,0,200,0,0,0,0,0,0,0,-200,
"Nutting, Marianna ",July_2024,99395,None,1648,1648,0,1477.16,0.89633495,1477.16,0,1612.84,0,0,0,8,8,8,-1442,1.875
"Nutting, Marianna ",July_2024,99396,None,904,904,0,918.13,1.01563053,918.13,0,889.87,0,0,0,4,4,4,-904,2
"Nutting, Marianna ",July_2024,99397,None,0,0,0,118.83,,118.83,0,137.17,0,0,0,0,0,0,-256,
"Nutting, Marianna ",July_2024,99406,None,240,240,0,110.87,0.46195833,80.87,30,219.13,0,0,0,8,8,8,-90,1.375
"Nutting, Marianna ",July_2024,99439,None,240,240,0,118.15,0.49229167,118.15,0,121.85,0,0,0,3,3,3,0,1
"Nutting, Marianna ",July_2024,99453,None,0,0,0,3.32,,0,3.32,0,0,0,0,0,0,0,-3.32,
"Nutting, Marianna ",July_2024,99454,None,260,260,0,192.7,0.74115385,184.81,7.89,132.3,0,0,0,4,4,4,-65,1.25
"Nutting, Marianna ",July_2024,99457,None,220,220,0,239.55,1.08886364,231.35,8.2,90.45,0,0,0,4,4,4,-110,1.5
"Nutting, Marianna ",July_2024,99458,None,45,45,0,31.72,0.70488889,31.72,0,13.28,0,0,0,1,1,1,0,1
"Nutting, Marianna ",July_2024,99490,None,1360,1360,0,790.08,0.58094118,744,46.08,506,0,0,0,16,16,16,63.92,0.953
"Nutting, Marianna ",July_2024,FORM,None,120,80,40,120,1,0,120,0,0,0,0,3,3,3,0,1
"Nutting, Marianna ",July_2024,Forms,None,40,40,0,40,1,0,40,0,0,0,0,1,1,1,0,1
"Nutting, Marianna ",July_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,13,13,13,0,
"Nutting, Marianna ",July_2024,G0136,None,120,120,0,18.33,0.15275,18.33,0,21.67,0,0,0,3,3,3,80,0.33333333
"Nutting, Marianna ",July_2024,G0439,None,708,708,0,125.67,0.1775,125.67,0,110.33,0,0,0,3,3,3,472,0.33333333
"Nutting, Marianna ",July_2024,G0444,None,111,111,0,18.33,0.16513514,18.33,0,18.67,0,0,0,3,3,3,74,0.33333333
"Nutting, Marianna ",July_2024,G2181,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,G2211,None,240,240,0,164.97,0.687375,164.97,0,189.98,0,0,0,8,8,8,-114.95,1.47895833
"Nutting, Marianna ",July_2024,G8399,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,G8400,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Nutting, Marianna ",July_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,57,59,59,0,
"Nutting, Marianna ",July_2024,G8418,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Nutting, Marianna ",July_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,88,89,89,0,
"Nutting, Marianna ",July_2024,G8421,None,0,0,0,0,,0,0,0,0,0,0,13,13,13,0,
"Nutting, Marianna ",July_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Nutting, Marianna ",July_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,G8483,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,144,147,147,0,
"Nutting, Marianna ",July_2024,G8734,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Nutting, Marianna ",July_2024,G8752,None,0,0,0,0,,0,0,0,0,0,0,24,26,26,0,
"Nutting, Marianna ",July_2024,G8753,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Nutting, Marianna ",July_2024,G8754,None,0,0,0,0,,0,0,0,0,0,0,24,26,26,0,
"Nutting, Marianna ",July_2024,G8755,None,0,0,0,0,,0,0,0,0,0,0,1,2,2,0,
"Nutting, Marianna ",July_2024,G8756,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,148,150,150,0,
"Nutting, Marianna ",July_2024,G8785,None,0,0,0,0,,0,0,0,0,0,0,12,12,12,0,
"Nutting, Marianna ",July_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,1,2,2,0,
"Nutting, Marianna ",July_2024,G9708,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Nutting, Marianna ",July_2024,G9745,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Nutting, Marianna ",July_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Nutting, Marianna ",July_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,28,30,30,0,
